ProductID,Name,CategoryIDs,Price,LocalImageFile
23043,Ven-Dens iPhone 13 Pro LCD (Platinum),"97, 544",50,23043_Ven-Dens-iPhone-LCD-Platinum-scaled.jpeg
23042,Ven-Dens iPhone 14 Pro Max LCD (Platinum),"443, 544",95,23042_Ven-Dens-iPhone-LCD-Platinum-scaled.jpeg
23037,Ven Dens iPhone 14 LCD (Gold),"97, 544",30,23037_Ven-Dens-iPhone-LCD-Gold-scaled.jpeg
23032,"Ven Dens (VD-PB018 ) 22.5W 10,000mah Fast Charging Power Bank With Built in Cables","198, 544",12.99,23032_Ven-Dens-VD-PB018-22.5W-10000mah-Fast-Charging-Power-Bank-With-Built-in-Cables-scaled.jpeg
23030,"Ven Dens (VD-BP020) 50,000mah 22.5W Type C + USB 3.0 Output Fast Charging Power Bank full Capacity","198, 544",32,23030_Ven-Dens-VD-BP020-50000mah-22.5W-Type-C-USB-3.0-Output-Fast-Charging-Power-Bank-full-Capacity-scaled.jpeg
23028,iPhone 16 Pro Max Ven Dens Back Camera Temper Glass Clear,159,1.50,23028_iPhone-16-Series-Ven-Dens-Back-Camera-Temper-Glass-Clear-scaled.jpg
23027,iPhone 16 Plus Ven Dens Back Camera Temper Glass Clear,159,1.50,23027_iPhone-16-Series-Ven-Dens-Back-Camera-Temper-Glass-Clear-scaled.jpg
23026,iPhone 16 Pro Ven Dens Back Camera Temper Glass Clear,159,1.50,23026_iPhone-16-Series-Ven-Dens-Back-Camera-Temper-Glass-Clear-scaled.jpg
23024,iPhone 16 Ven Dens Back Camera Temper Glass Clear,159,1.50,23024_iPhone-16-Series-Ven-Dens-Back-Camera-Temper-Glass-Clear-scaled.jpg
23013,Ven-Dens VD-SPK010 Dual Wireless Microphone & RGB Bluetooth Speaker,203,40,23013_Ven-Dens-VD-SPK010-Dual-Wireless-Microphone-RGB-Bluetooth-Speaker-scaled.jpg
23010,Ven-Dens VD-SPK001 Dual Wireless Microphone & Bluetooth Speaker,203,35,23010_Ven-Dens-VD-SPK001-Dual-Wireless-Microphone-Bluetooth-Speaker-scaled.jpg
23008,Ven-Dens VD-SPK009 Single Wireless Microphone & RGB Bluetooth Speaker,203,25,23008_Ven-Dens-VD-SPK009-Single-Wireless-Microphone-RGB-Bluetooth-Speaker-scaled.jpg
23005,Ven-Dens VD-SPK008 Single Wireless Microphone & RGB Bluetooth Speaker,203,22,23005_Ven-Dens-VD-SPK008-Single-Wireless-Microphone-RGB-Bluetooth-Speaker.jpg
23003,Hoco X51 High Power (100W & 5A) Type-C to Type-C Data Cable 2 Metre,"214, 543",3.95,23003_Hoco-X51-High-Power-100W-5A-Type-C-to-Type-C-Data-Cable-2-Metre-scaled.jpg
23001,HOCO X101 (3A) Soft Silicone USB to Type C Fast Charging Data Cable 1 Metre,543,1.75,23001_HOCO-X101-3A-Soft-Silicone-USB-to-Type-C-Fast-Charging-Data-Cable-1-Metre-scaled.jpg
22999,HOCO X101 (2.4A ) Soft Silicone  USB to iPhone Lightning Fast Charging Data Cable 1 Metre,"214, 543",1.75,22999_HOCO-X101-2.4A-Soft-Silicone-USB-to-iPhone-Lightning-Fast-Charging-Data-Cable-1-Metre-scaled.jpg
22996,HOCO X101 (2.4A) Soft Silicone  USB to Micro USB Fast Charging Data Cable (1 Metre),"214, 543",1.75,22996_HOCO-X101-2.4A-Soft-Silicone-USB-to-Micro-USB-Fast-Charging-Data-Cable-1MHOCO-X101-2.4A-Soft-Silicone-USB-to-Micro-USB-Fast-Charging-Data-Cable-1-Metre-scaled.jpg
22994,HOCO X101 (27 W) Soft Silicone  Type C to iPhone lighting Fast Charging Data Cable,"214, 171",2.25,22994_HOCO-X101-27-W-Soft-Silicone-Type-C-to-iPhone-lighting-Fast-Charging-Data-Cable-scaled.jpg
22989,HOCO X101 (60W) Soft Silicone  Type C to Type C Fast Charging Data Cable (1 Meter),"214, 543",2.25,22989_HOCO-X101-60W-Soft-Silicone-Type-C-to-Type-C-Fast-Charging-Data-Cable-1MHOCO-X101-60W-Soft-Silicone-Type-C-to-Type-C-Fast-Charging-Data-Cable-1-meter-scaled.jpg
22985,HOCO ES63 Graceful Air Conduction BT Earphones,200,9.99,22985_HOCO-ES63-Graceful-air-Conduction-BT-earphones-scaled.jpg
22916,Professional 18” inch RGB LED Soft Ring Light With Tripod Stand (MJ18),"213, 432",55,22916_Professional-18-inch-RGB-LED-Soft-Ring-Light-With-Tripod-Stand-MJ18-scaled.jpg
22981,Solar Showcase 360 Rotation Phone Stand,213,8,22981_Solar-Showcase-360-Rotation-Phone-Stand-scaled.jpg
22979,Hoco GM10 Ultra Quiet Fast Cooling Mobile Phone Cooler,"543, 213",10,22979_Hoco-GM10-Ultra-quiet-Fast-Cooling-Mobile-Phone-Cooler-scaled.jpg
22977,HOCO UPA29 2RCA to 2RCA Cable,"214, 543",3.50,22977_HOCO-UPA29-2RCA-to-2RCA-Cable-scaled.jpg
22975,HOCO UPA10 Dual RCA to Male Aux 3.5mm Cable,"214, 543",4.99,22975_HOCO-UPA10-Dual-RCA-to-Male-Aux-3.5mm-Cable-scaled.jpg
22973,3 Meter Aux 3.5mm to Aux 3.5mm Cable,214,2.99,22973_3Meter-Aux-3.5mm-to-Aux-3.5mm-Cable-scaled.jpg
22972,iPhone 16 Pro Max Ven Dens Full Glue Temper Glass,159,1.99,22972_iPhone-16-Series-Ven-Dens-Full-Glue-Temper-Glass-scaled.jpg
22971,iPhone 16 Pro Ven Dens Full Glue Temper Glass,159,1.99,22971_iPhone-16-Series-Ven-Dens-Full-Glue-Temper-Glass-scaled.jpg
22970,iPhone 16 Plus Ven Dens Full Glue Temper Glass,159,1.99,22970_iPhone-16-Series-Ven-Dens-Full-Glue-Temper-Glass-scaled.jpg
22968,iPhone 16 Ven Dens Full Glue Temper Glass,159,1.99,22968_iPhone-16-Series-Ven-Dens-Full-Glue-Temper-Glass-scaled.jpg
22966,Hoco NZ14A RGB LED (C+USB Dual Port) for Type-C to Type-C Cable Full Set Car Charger,"214, 543",6.50,22966_Hoco-NZ14A-RGB-LED-CUSB-Dual-Port-for-Type-C-to-Type-C-Cable-Full-Set-Car-Charger-scaled.jpg
22962,HOCO C91B PD 20W (Type C to iPhone ) Full Set Charger,214,5.50,22962_HOCO-C91B-PD-20W-Type-C-to-iPhone-Full-Set-Charger-scaled.jpg
22960,Hoco Z52 38W C+USB Dual Port for USB to Type C  Cable Full Set Car Charger,"214, 543",5.75,22960_Hoco-Z52-38W-CUSB-Dual-Port-for-USB-to-Type-C-Cable-Full-Set-Car-Charger-scaled.jpg
22957,Hoco Z52 38W C+USB Dual Port + USB to Micro Cable Full Set Car Charger,"214, 543",5.75,22957_Hoco-Z52-38W-CUSB-Dual-Port-USB-to-Micro-Cable-Full-Set-Car-Charger-scaled.jpg
22955,HOCO Z52 38W High Power Dual Port C+USB Car Charger,"543, 213",4.50,22955_HOCO-Z52-38W-High-Power-Dual-Port-CUSB-Car-Charger.jpg
22953,HOCO CA83 One-Button Center Console Car Holder,"543, 213, 199",3.99,22953_HOCO-CA83-One-Button-Center-Console-Car-Holder.jpg
22951,HOCO C91B 20W Type C Main Charger,"214, 543",4,22951_6931474753373-2.webp
22946,HOCO GM14 Wireless Mouse - White,"543, 213, 547",4.75,22946_HOCO-GM14-Wireless-Mouse-White.jpg
22945,HOCO GM14 Wireless Mouse - Black,"543, 213, 547",4.75,22945_HOCO-GM14-Wireless-Mouse-Black.jpg
22940,HOCO GM21 Wireless Mouse - White,"543, 213, 547",4.75,22940_HOCO-GM21-Wireless-Mouse-white.jpg
22939,HOCO GM21 Wireless Mouse - Black,"543, 213, 547",4.75,22939_HOCO-GM21-Wireless-Mouse-Black.jpg
22932,HOCO GM25 Wireless Mouse - White,"543, 213, 547",5.85,22932_HOCO-GM25-Wireless-Mouse-White.jpg
22931,HOCO GM25 Wireless Mouse - Purpule,"543, 213, 547",5.85,22931_HOCO-GM25-Wireless-Mouse-Purple.jpg
22930,HOCO GM25 Wireless Mouse - Green,"543, 213, 547",5.85,22930_HOCO-GM25-Wireless-Mouse-green.jpg
22929,HOCO GM25 Wireless Mouse - Black,"543, 213, 547",5.85,22929_HOCO-GM25-Wireless-Mouse-Black.jpg
22926,HOCO HB14 Easy Use Type -C to USB3.0+HDMI +PD Converter,"214, 543, 213",9.50,22926_HOCO-HB14-Easy-Use-Type-C-to-USB3.0HDMI-PD-Converter.jpg
22925,iPhone 16 Pro Max Ven Dens Temper Glass Clear,159,0.80,22925_iPhone-16-Series-Ven-Dens-Temper-Glass-Clear.jpg
22924,iPhone 16 Pro Ven Dens Temper Glass Clear,159,0.80,22924_iPhone-16-Series-Ven-Dens-Temper-Glass-Clear.jpg
22923,iPhone 16 Plus Ven Dens Temper Glass Clear,159,0.80,22923_iPhone-16-Series-Ven-Dens-Temper-Glass-Clear.jpg
22920,iPhone 16 Ven Dens Temper Glass Clear,159,0.80,22920_iPhone-16-Series-Ven-Dens-Temper-Glass-Clear.jpg
22914,"Professional 22"" inch RGB Ring Light with Stand",213,60,22914_Professional-22-inch-RGB-Colours-LED-Soft-Ring-Light-With-Tripod-Stand.jpg
22912,Professional HQ 21”N LED Soft Ring Light With Tripod Stand,213,55,22912_Professional-HQ-21N-LED-Soft-Ring-Light-With-Tripod-Stand.jpg
22900,Hoco X88 USB to lightening Fast Charging Cable 1 Meter,"214, 543",1.45,22900_X88-scaled.jpg
22892,Hoco E70 PD30W+QC3.0 wireless FM transmitter,543,11,22892_hoco-e70-2.jpg
22890,HOCO E67 Dual USB QC3.0 LED Display BT FM Transmitter Car Kit,543,9,22890_e67.jpg
22889,Samsung Z Flip 4 Gorilla Clear Case,175,3,22889_z-flip-clear-case-scaled.jpg
22888,Samsung Z Flip 5 Gorilla Clear Case,175,3,22888_z-flip-clear-case-scaled.jpg
22886,Samsung Z Flip 6 Gorilla Clear Case,175,3,22886_z-flip-clear-case-scaled.jpg
22884,Samsung Z Fold 5 Gorilla Clear Case,175,3,22884_z-fold-6-clear-case-scaled.jpg
22882,Samsung Z Fold 6 Gorilla Clear Case,175,3,22882_z-fold-6-clear-case-scaled.jpg
22881,iPad Pro 11” (2024) Temper Glass,215,2.99,22881_vd-temper-glass.jpg
22880,iPad Air 11” (2024) Temper Glass,215,2.99,22880_vd-temper-glass.jpg
22879,iPad Air 13” (2024) Temper Glass,215,2.99,22879_vd-temper-glass.jpg
22877,iPad Pro 13” (2024) Temper Glass,215,2.99,22877_vd-temper-glass.jpg
22873,Ven Dens WLC-008 MagSafe 15W Type C Wireless Charger,"104, 198",10,22873_Ven-Dens-WLC-008-MagSafe-15W-Type-C-Wireless-Charger.jpg
22866,FONENG BM22 1 Meter Aux Cable ,214,1.99,22866_FONENG-BM22-1Meter-Aux-Cable-.jpg
22862,XO-CF9 Smart Haircutter Rechargeable Battery,213,18.50,22862_XO-CF9-Smart-Haircutter-Rechargeable-Battery.jpg
22860,Powerful Esperanza Hair Clipper ,213,12,22860_Powerful-Esperanza-Hair-Clipper-.jpg
22854,FONENG BL38 Bluetooth Headset,"201, 200",12,22854_FONENG-BL38-Bluetooth-Headset.jpg
22821,Samsung A55 5G OLED LCD With Frame,"383, 441, 98",70,22821_A55-5g-lcd-WF-scaled.jpg
22819,Samsung A35 5G OLED LCD With Frame,"383, 441, 98",70,22819_A35-5G-lcd-WF-scaled.jpg
22816,Samsung A25 5G OLED LCD With Frame,"441, 98",40,22816_a25-5g-Lcd-wf-scaled.jpg
22814,Samsung A24 4G OLED LCD Without Frame,"383, 441, 98",30,22814_A24-4g-lcd-NF-scaled.jpg
22812,Samsung A23 5G OLED LCD Without Frame,"383, 441, 98",18,22812_A23-5g-NF-LCD-scaled.jpg
22810,Samsung A15 5G OLED LCD With Frame,"383, 441, 98",45,22810_A15-4g-lcd-WF-scaled.jpg
22808,Samsung A15 5G OLED LCD Without Frame,"383, 441, 98",35,22808_A15-4G-lcd-NF-scaled.jpg
22806,Samsung A15 4G OLED LCD With Frame,"383, 441, 98",45,22806_A15-4g-lcd-WF-scaled.jpg
22804,Samsung A15 4G OLED LCD Without Frame,"383, 441, 98",35,22804_A15-4G-lcd-NF-scaled.jpg
22802,Samsung A03S (Big Glass) OLED LCD Without Frame,"383, 441, 98",18,22802_A03S-lcd-big-NF-scaled.jpg
22800,Samsung A04E OLED LCD With Frame,"383, 441, 98",22,22800_A04e-lcd-WF-scaled.jpg
22798,Samsung A05S OLED LCD Without Frame,"383, 441, 98",20,22798_A05s-lcd-NF-scaled.jpg
22796,Samsung A05 OLED LCD Without Frame,"383, 441, 98",18,22796_a05-lcd-NF-scaled.jpg
22792,Samsung Note 8 LCD With Frame,"410, 441, 98",105,22792_note-8-lcd-scaled.jpg
22790,Samsung S22 LCD With Frame,"369, 441, 98",135,22790_s22-lcd-scaled.jpg
22788,Samsung S22 Ultra LCD With Frame,"369, 441, 98",205,22788_s22-ultra-lcd-scaled.jpg
22785,Samsung S21FE Screen With Frame,"369, 441, 98",90,22785_s21fe-lcd.jpg
22782,Samsung S23FE LCD With Frame,"369, 441, 98",90,22782_S23fe-lcd.png
22779,iPhone 14 Pro Max JK incell Lcd,97,40,22779_14-pro-max-lcd-scaled.jpg
22777,iPhone 14 Pro JK incell LCD,97,40,22777_14-pro-lcd-scaled.jpg
22775,iPhone 15 Pro Max (OEM),97,150,22775_15-pro-max-lcd-scaled.jpg
22773,iPhone 15 Pro (OEM),97,140,22773_15-pro-lcd-scaled.jpg
22768,iPhone 15 Plus (OEM),97,105,22768_15-plus-screen-2-scaled.jpg
22756,"Ven Dens (VD-PB008) Type-C OutPut 22.5W 10,000mah Fast Charging Power Bank",198,13.99,22756_vd-pb008-powerbank.jpg
22754,"Ven Dens (VD-PB017) 20,000mah Fast Charging Power Bank",198,14.99,22754_vd-pb017-powerbank.jpg
22752,"Ven Dens (VD-PB010) 10,000mah Fast Charging Power Bank With Built in 4 Cables",198,12,22752_vd-pb010-powerbank.jpg
22747,"Ven Dens (VD-PB014) 22.5W/20W 20,000mah Fast Charging Power Bank",198,19,22747_vd-powerbank-.jpg
22729,Noosy Sim Adapter,213,0.99,22729_Noosy-Sim-Adapter.jpg
22726,4in1 Tripod 3120 Portable,213,13,22726_4in1-Tripod-3120-Portable.jpg
22724,Flexible Wired Silicon USB Keyboard Esperanza for PC & Tablets EK140,546,12,22724_Flexible-Wired-Silicon-USB-Keyboard-Esperanza-for-PC-Tablets-EK140-2-scaled.jpg
22720,Mi Xiaomi Smart Band 8 Black,213,38,22720_mi-band-8-scaled.jpg
22715,HOCO C92B 18W Type C 2in1 Full Set Charger,214,3.85,22715_HOCO-C92B-18W-Type-C-2in1-Full-Set-Charger.jpg
22713,HOCO C92B 18W Quick Charge Micro USB 2in1 Full Set Charger,214,3.85,22713_HOCO-C92B-18W-Quick-Charge-Micro-USB-2in1-Full-Set-Charger.jpg
22708,HOCO UA15 Full HD Lighting to HDMI Cable (2 Meter) ,214,12,22708_ua15-iphone-hdmi.jpg
22706,Hoco WS3 Shadow Series Watch Case 45 MM - clear,"424, 213",2.99,22706_ws3-clear.png
22705,Hoco WS3 Shadow Series Watch Case 45 MM - Black,"424, 213",2.99,22705_ws3-black.png
22701,Hoco WS3 Shadow Series Watch Case 41 MM - clear,"424, 213",2.99,22701_ws3-clear.png
22700,Hoco WS3 Shadow Series Watch Case 41 MM - Black,"424, 213",2.99,22700_ws3-black.png
22694,Esperanza ES112 LCD/TFT Screen Cleaner Kit,"213, 106",8,22694_Esperanza-ES112-LCD-TFT-Screen-Cleaner-Kit-2-scaled.jpg
22687,HOCO M111 Pro lightening Earphone - White,200,5,22687_m111-pro-white-scaled.jpg
22686,HOCO M111 Pro lightening Earphone - Black,200,5,22686_m111-pro-black-scaled.jpg
22665,HOCO ES62 Wireless Bluetooth Sports Neck Band earphone Black ,"201, 200",12,22665_HOCO-ES62-Wireless-Bluetooth-Sports-Neck-Band-earphone-Black-.jpg
22629,Ven-Dens (DCL05) Type C to Type C Cable 1M,"214, 544",1.30,22629_vd-type-c-to-c-cable.jpg
22628,Ven-Dens (DCL04) Lightning to Type C  Cable 1M,"214, 544",1.30,22628_Ven-Dens-DCL02-USB-to-iPhone-Lightning-Cable-1M.jpg
22626,Ven-Dens (DCL03) USB to Type C  Cable 1M,"214, 544",0.85,22626_Ven-Dens-DCL03-USB-to-Type-C-Cable-1M.jpg
22622,Ven-Dens (DCL02) USB to iPhone Lightning Cable 1M,214,0.85,22622_Ven-Dens-DCL02-USB-to-iPhone-Lightning-Cable-1M-2.jpg
22615,Ven Dens APD032 8K HDTV Female to Male HDMI Adapter,"214, 213, 544",3.50,22615_Ven-Dens-APD032-8K-HDTV-Female-to-Male-HDMI-Adapter.jpg
22613,Ven-Dens APD031 8K HDTV Female to Male HDMI Adapter,"214, 213, 544",3.50,22613_Ven-Dens-APD031-8K-HDTV-Female-to-Male-HDMI-Adapter.jpg
22608,Nintendo Switch Joystick Wireless Controller Black + Black,213,20,22608_Nintendo-Switch-Joystick-Wireless-Controller-b.jpeg
22606,Nintendo Switch Joystick Wireless Controller White + White,213,20,22606_Nintendo-Switch-Joystick-Wireless-Controller-d.jpeg
22605,Nintendo Switch Joystick Wireless Controller Pink + Green,213,20,22605_Nintendo-Switch-Joystick-Wireless-Controller-f.jpeg
22602,Nintendo Switch Joystick Wireless Controller Green +Blue,213,20,22602_Nintendo-Switch-Joystick-Wireless-Controller-c.jpeg
22601,Nintendo Switch Joystick Wireless Controller Purple +Yellow,213,20,22601_Nintendo-Switch-Joystick-Wireless-Controller-A-1.jpeg
22599,Mini Wireless Bluetooth Keyboard,546,9.50,22599_Mini-Wireless-Bluetooth-Keyboard-scaled.jpeg
22597,T-Wolf TF900 One-Handed Mini E-Sport Gaming Keyboard RGB Combo,546,18,22597_T-Wolf-TF900-One-Handed-Mini-E-Sport-Gaming-Keyboard-RGB-Combo-scaled.jpeg
22581,Samsung Note 10 Plus LCD With Frame,"410, 441, 98",95,22581_Note-10-Plus-lcd.jpg
22578,Samsung Note 10 LCD With Frame,410,145,22578_note-10-lcd-scaled.jpg
22573,Samsung A04 OLED LCD With Frame,"383, 441, 98",20,22573_A04-lcd-with-frame-scaled.jpg
22569,Samsung A05 OLED LCD With Frame,"383, 441, 98",22,22569_a05-lcd.jpg
22566,Samsung A10S OLED LCD With Frame,"383, 441, 98",22,22566_A10s-Lcd-with-frame-scaled.jpg
22563,Smasung A05S OLED LCD With Frame,383,25,22563_A05S-lcd-with-frame-scaled.jpg
22561,Samsung A03 Core OLED LCD With Frame,"383, 441, 98",22,22561_a03-core-lcd-with-frame-scaled.jpg
22559,Samsung A13 4G OLED LCD With Frame,383,22,22559_a13-4g-lcd-with-frame-scaled.jpg
22557,Samsung A21S OLED LCD With Frame,"383, 441, 98",22,22557_A21s-lcd-with-frame-scaled.jpg
22554,Samsung Note 9 LCD With Frame,"410, 441, 98",105,22554_Samsung-Note-9-Lcd-with-Frame-1-scaled.jpg
22551,Samsungg A22 4G OLED LCD With Frame,"383, 441, 98",25,22551_a22-4g-lcd-scaled.jpg
22549,Samsung A03 Small Glass OLED LCD With Frame,383,22,22549_A03-small-lcd-scaled.jpg
22547,Samsung A03S (Small Glass) OLED LCD With Frame,383,22,22547_a03s-small-lcd-scaled.jpg
22543,Samsung S20 Ultra LCD With Frame,"369, 441, 98",125,22543_s20-ultra-lcd-scaled.jpg
22538,Samsung S20 OLED LCD With Frame,"369, 441, 98",125,22538_s20-lcd-2-scaled.jpg
22536,Samsung S10 LCD With Frame,"369, 441, 98",130,22536_s10-lcd.png
22534,Samsung S21 Ultra LCD With Frame,"369, 441, 98",145,22534_S21-Ultra-Lcd-scaled.jpg
22532,Samsung S21 Plus LCD With Frame,"369, 441, 98",95,22532_s21-plus-lcd-scaled.jpg
22530,Samsung S21 OLED LCD With Frame,"369, 441, 98",130,22530_s21-lcd.png
22528,Samsung S22 Plus LCD With Frame,"369, 441, 98",105,22528_S22-plus-lcd.jpg
22526,Samsung S23 Ultra LCD With Frame,369,230,22526_S23-ultra-lcd-with-frame-scaled.jpg
22523,Samsung S23 Plus LCD With Frame,369,105,22523_S23-Plus-lcd-with-Frame.jpg
22518,Samsung S23 OLED LCD With Frame,369,130,22518_S23-LCD-with-Frame.jpg
22516,Samsung A23 5G OLED LCD With Frame,383,20,22516_A23-lcd-with-frame-scaled.jpg
22514,Samsung A14 5G (A146B / A146P) OLED LCD With Frame,"383, 441, 98",25,22514_A146B-Lcd-with-frame-scaled.jpg
22512,Samsung A24 4G OLED LCD With Frame,"383, 441, 98",35,22512_A24-lcd-with-frame-scaled.jpg
22510,Samsung A12 (A127) OLED Lcd With Frame,383,22,22510_A127-lcd-2-scaled.jpg
22502,Ven Dens iPhone USB Main Charger,"214, 544",1.99,22502_Ven-Dens-iPhone-USB-Main-Charger-scaled.jpeg
22494,1107V Universal TV Remote Control,213,10,22494_1107V-Universal-TV-Remote-Control-scaled.jpeg
22492,Needle Tip Bottle,213,2,22492_Needle-Tip-Bottle.jpeg
22484,Video Doorbell V5 WiFi & Two Way Audio,213,45,22484_Video-Doorbell-V5-WiFi-Two-Way-Audio.jpeg
22482,2K Type C to VGA Cable with Audio,214,4.99,22482_2K-Type-C-to-VGA-Cable-with-Audio.jpeg
22473,Male to female HDMI Adapter L Type,"214, 213",2.99,22473_Male-to-female-HDMI-Adapter-L-Type.jpeg
22465,Male HDMI to Female Mini HDMI Adapter ,"214, 213",2.99,22465_Male-HDMI-to-Female-Mini-HDMI-Adapter-.jpg
22461,Infapower Bluetooth Earpiece,201,3.50,22461_infapower-scaled.jpg
22460,Samsuung A55 Wallet Book Case - Rose gold,175,1.85,22460_s24-RG.jpg
22459,Samsuung A55 Wallet Book Case - Red,175,1.85,22459_s24-red.jpg
22458,Samsuung A55 Wallet Book Case - Pink,175,1.85,22458_s24-pi.jpg
22457,Samsuung A55 Wallet Book Case - Blue,175,1.85,22457_s24-blue.jpg
22456,Samsuung A55 Wallet Book Case - Black,175,1.85,22456_s24-bk-scaled.jpg
22454,Samsung A55 Silicon Case,175,1.95,22454_a54-silicone-scaled.jpg
22452,Samsung A35 Wallet Book Case - Rose gold,175,1.85,22452_s24-RG.jpg
22451,Samsung A35 Wallet Book Case - Red,175,1.85,22451_s24-red.jpg
22450,Samsung A35 Wallet Book Case - Pink,175,1.85,22450_s24-pi.jpg
22449,Samsung A35 Wallet Book Case - Blue,175,1.85,22449_s24-blue.jpg
22448,Samsung A35 Wallet Book Case - Black,175,1.85,22448_s24-bk-scaled.jpg
22444,Samsung A35 Silicon case,175,1.95,22444_a54-silicone-scaled.jpg
22438,Multifunction Jump Lead Car Starter,213,30,22438_Multifunction-Jump-Lead-Car-Starter.jpg
22427,iPhone 13 Pro JK incell lcd,"97, 443",27,22427_iphone-13-pro-lcd.jpeg
22426,iPhone 13 Pro Max JK Incell Lcd,"97, 443",30,22426_iPhone-13-Pro-Max-LCD-1.jpg
22425,iPhone 14 screen original,"97, 443",120,22425_iPhone-14-Screen-Original.jpeg
22422,iPhone 15 Incell (OEM),"97, 443",90,22422_iPhone-15-Screen.jpg
22421,"Samsung Tab S6 lite 10.4"" P610 Defender Ring Stand Case Black",327,12,22421_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22420,Samsung Tab A7 lite T220 Defender Ring Stand Case - Red,327,12,22420_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22419,Samsung Tab A7 lite T220 Defender Ring Stand Case - Pink,327,12,22419_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22418,Samsung Tab A7 lite T220 Defender Ring Stand Case - Blue,327,12,22418_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22417,Samsung Tab A7 lite T220 Defender Ring Stand Case - Black,327,12,22417_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22415,"Samsung Tab A8 10.5"" X200 Defender Ring Stand Case - Red",327,12,22415_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22414,"Samsung Tab A8 10.5"" X200 Defender Ring Stand Case - Pink",327,12,22414_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22413,"Samsung Tab A8 10.5"" X200 Defender Ring Stand Case - Blue",327,12,22413_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22412,"Samsung Tab A8 10.5"" X200 Defender Ring Stand Case - Black",327,12,22412_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22410,"Samsung Tab A9 Plus 11"" X210 Defender Ring Stand Case - Red",327,12,22410_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22409,"Samsung Tab A9 Plus 11"" X210 Defender Ring Stand Case - Pink",327,12,22409_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22408,"Samsung Tab A9 Plus 11"" X210 Defender Ring Stand Case - Blue",327,12,22408_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22407,"Samsung Tab A9 Plus 11"" X210 Defender Ring Stand Case - Black",327,12,22407_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22404,"Samsung Tab A9 8.7"" 2023 X110 Defender Ring Stand Case - Red",327,12,22404_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22403,"Samsung Tab A9 8.7"" 2023 X110 Defender Ring Stand Case - Pink",327,12,22403_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22402,"Samsung Tab A9 8.7"" 2023 X110 Defender Ring Stand Case - Blue",327,12,22402_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22401,"Samsung Tab A9 8.7"" 2023 X110 Defender Ring Stand Case - Black",327,12,22401_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22399,"iPad Air/Air 2 /2017/2018 9.7"" Defender Ring Stand Case - Red",170,12,22399_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22398,"iPad Air/Air 2 /2017/2018 9.7"" Defender Ring Stand Case - Pink",170,12,22398_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22397,"iPad Air/Air 2 /2017/2018 9.7"" Defender Ring Stand Case - Blue",170,12,22397_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22396,"iPad Air/Air 2 /2017/2018 9.7"" Defender Ring Stand Case - Black",170,12,22396_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22392,iPad 10th 10.9” Gen 2022 Defender Ring Stand Case,170,12,22392_Samsung-tab-or-iPad-Defender-Ring-Stand-Case-seprate-upload-scaled.jpeg
22391,"iPad 12.9"" 2020/2021/2022 Defender Ring Stand Case - Red",170,12,22391_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
22390,"iPad 12.9"" 2020/2021/2022 Defender Ring Stand Case - Pink",170,12,22390_samsung-tab-or-iPad-Defender-Ring-Stand-Case-pink-scaled.jpeg
22388,"iPad 12.9"" 2020/2021/2022 Defender Ring Stand Case - Blue",170,12,22388_samsung-tab-or-iPad-Defender-Ring-Stand-Case-blue-scaled.jpeg
22387,"iPad 12.9"" 2020/2021/2022 Defender Ring Stand Case - Black",170,12,22387_samsung-tab-or-iPad-Defender-Ring-Stand-Case-black-scaled.jpeg
22385,"iPad Pro 11 / Air 4/5 /2020/2021/ 10.9"" Defender Ring Stand Case - Red",170,12,22385_samsung-tab-or-iPad-Defender-Ring-Stand-Case-red.jpeg
